ACCELEROMETER X (,/s²),ACCELEROMETER Y (,/s²),ACCELEROMETER Z (,/s²),GRAVITY X (,/s²),GRAVITY Y (,/s²),GRAVITY Z (,/s²),LINEAR ACCELERATION X (,/s²),LINEAR ACCELERATION Y (,/s²),LINEAR ACCELERATION Z (,/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (,,x),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azi,,th °),ORIENTATION X (pit,h °),ORIENTATION Y (r,,, °),PROXIMITY (,),SOUND LEVEL (dB),LOCATION Latit,de : ,LOCATION L,ngit,de : ,LOCATION A,tit,de ( ,),LOCATION A,tit,de-g,,g,e ( ,),LOCATION Speed ( ,/s),LOCATION A,,,ra,y ( ,),LOCATION ORIENTATION (°),Sate,,ites in range,Ti,e sin,e start in ,s ,YYYY-MO-DD HH-MI-SS_SSS
0.075027,0.082626,9.831146,0.076862,0.067395,9.806118,-0.002444,0.003677,0.001575,-0.000092,0.000229,0.000565,2147.4836,3.4897,16.9922,-2.2812,345.9078,-0.3911,-0.4542,5,53.93062,49.00936,8.410992,147.3843,NaN,0,13.936001,,12 / 29,194008,2018-07-03 13:50:09:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.065445,0.078445,9.832352,0.076276,0.067696,9.80612,-0.001455,0.003776,-0.001652,0.000443,-0.000122,0.000565,2147.4836,3.6438,11.4182,-0.8194,339.9924,-0.3955,-0.4457,5,54.07704,49.00936,8.410992,147.3843,NaN,0,13.936001,,12 / 29,194508,2018-07-03 13:50:09:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.078018,0.053299,9.817978,0.077551,0.065671,9.806123,-0.00055,0.000012,0.00271,0.000076,-0.000656,0.000748,2147.4836,4.0482,14.5874,-4.9911,342.608,-0.3877,-0.4544,5,54.59117,49.00936,8.410997,147.3648,NaN,0,16.08,,9 / 29,195008,2018-07-03 13:50:10:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.081009,0.079041,9.817978,0.077451,0.067456,9.806112,0.007943,0.000829,0.007464,-0.000626,-0.000839,0.000748,2147.4836,6.3187,14.8788,-3.3035,338.1476,-0.3941,-0.4525,5,54.84542,49.00936,8.410997,147.3648,NaN,0,16.08,,9 / 29,195508,2018-07-03 13:50:10:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.079208,0.060486,9.818588,0.07478,0.067631,9.806131,-0.00554,0.007852,-0.002439,-0.000092,-0.000122,0.000214,2147.4836,1.8829,9.0759,-0.3174,348.7251,-0.3928,-0.4426,5,56.92852,49.00936,8.410997,147.3648,NaN,0,16.08,,11 / 29,196008,2018-07-03 13:50:11:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06604,0.071259,9.82576,0.077798,0.065865,9.80612,0.006987,-0.003357,0.011114,-0.000275,0.000061,0.000031,2147.4836,3.9474,8.6426,3.2715,336.1163,-0.3848,-0.4546,5,56.80709,49.00936,8.410997,147.3648,NaN,0,16.08,,11 / 29,196509,2018-07-03 13:50:11:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.060059,0.07605,9.841324,0.075993,0.067081,9.806127,0.002018,0.001402,-0.00072,0.000259,0.000229,-0.000504,2147.4836,-0.2274,15.8463,6.7062,0.1969,-0.3857,-0.4486,5,57.41518,49.00936,8.410997,147.3648,NaN,0,16.08,,10 / 29,197008,2018-07-03 13:50:12:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.063049,0.070663,9.822769,0.077109,0.065751,9.806128,0.000911,-0.002839,-0.008614,-0.000092,-0.000122,-0.00032,2147.4836,-2.8717,14.2914,7.1564,12.3499,-0.3842,-0.4505,5,57.83269,49.00936,8.410997,147.3648,NaN,0,16.08,,10 / 29,197508,2018-07-03 13:50:12:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06665,0.068863,9.826355,0.075529,0.065276,9.806142,-0.00528,0.005226,-0.010169,-0.000809,0.000229,0.000214,2147.4836,-6.3095,12.5,11.2412,25.206,-0.3814,-0.4413,5,58.36464,49.00936,8.410997,147.3648,NaN,0,16.08,,11 / 29,198008,2018-07-03 13:50:13:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.061859,0.077835,9.823975,0.073997,0.065957,9.806149,-0.00214,-0.000827,-0.002866,0.000259,0.000061,0.000214,2147.4836,-6.4636,12.619,10.7681,25.2011,-0.3854,-0.4323,5,57.98302,49.00936,8.410997,147.3648,NaN,0,16.08,,11 / 29,198508,2018-07-03 13:50:13:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06604,0.063477,9.820374,0.075191,0.06659,9.806136,-0.001347,-0.001668,0.000402,-0.000092,-0.000122,0.000214,2147.4836,-7.5409,17.0105,7.6645,25.441,-0.3906,-0.4399,5,57.99536,49.00936,8.410997,147.3648,NaN,0,16.08,,10 / 29,199008,2018-07-03 13:50:14:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.120514,0.215515,9.837738,0.07641,0.101252,9.80583,-0.013769,0.047351,0.020767,-0.001343,-0.000656,0.000214,2147.4836,-10.5362,18.8065,0.6561,26.6258,-0.4873,-0.4471,5,57.97046,49.00936,8.410997,147.3648,NaN,0,16.08,,10 / 29,199508,2018-07-03 13:50:14:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.100769,0.602783,9.836533,0.07579,0.285854,9.80219,0.0176,0.289271,0.004075,0.000443,0.000061,-0.00032,2147.4836,-12.4496,8.0002,-0.5661,56.2095,-1.4582,-0.4304,5,58.90499,49.00936,8.410997,147.3648,NaN,0,16.08,,10 / 29,200008,2018-07-03 13:50:15:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.040909,1.061859,9.823959,0.069083,0.679064,9.782867,-0.001242,0.348584,0.008166,0.00061,0.000763,-0.000137,2147.4836,-4.6188,4.3091,-5.0156,67.7777,-3.7163,-0.4082,5,60.43498,49.00936,8.410997,147.3648,NaN,0,16.08,,10 / 29,200509,2018-07-03 13:50:15:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.056473,1.08461,9.801819,0.059088,0.9486,9.760484,-0.006521,0.149688,-0.00475,0.00061,0.000412,0.000214,2147.4836,-8.1375,10.6842,-8.815,34.2556,-5.0197,-0.3692,5,55.33879,49.009357,8.410983,146.2466,NaN,0.79,15.008,277.9,11 / 29,201008,2018-07-03 13:50:16:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.048691,1.133698,9.856888,0.056122,1.053733,9.749712,-0.005191,0.06681,-0.016448,-0.000275,0.000229,0.000031,2147.4836,-10.0632,19.8761,-13.3942,25.9516,-6.0652,-0.334,5,53.15254,49.009357,8.410983,146.2466,NaN,0.79,15.008,277.9,11 / 29,201509,2018-07-03 13:50:16:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02594,1.157639,9.82637,0.060124,1.125127,9.741708,-0.000076,0.063863,-0.007367,0.000076,-0.000473,0.000916,2147.4836,-14.6729,19.4489,-12.8708,30.3563,-6.485,-0.3461,5,53.80686,49.009357,8.410961,146.2275,NaN,1.81,15.008,277.8,9 / 29,202008,2018-07-03 13:50:17:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.046295,1.161224,9.822769,0.06119,1.174488,9.735873,-0.002754,0.034705,-0.048237,-0.000275,0.00058,-0.000671,2147.4836,-14.2242,24.382,-16.6443,28.2335,-6.8785,-0.3601,5,53.87651,49.009357,8.410961,146.2275,NaN,1.81,15.008,277.8,9 / 29,202508,2018-07-03 13:50:17:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.056473,1.070252,9.853897,0.057296,1.168223,9.73665,0.00258,-0.074086,0.015936,0.001144,0.00058,-0.00032,2147.4836,-15.7196,25.9766,-22.9218,29.031,-6.8922,-0.3375,5,53.77004,49.009357,8.410928,146.58,NaN,2.94,13.936001,277.7,8 / 29,203009,2018-07-03 13:50:18:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.081604,1.0056,9.849701,0.063408,1.052168,9.749836,0.006783,-0.090297,0.036001,-0.000809,0.00058,-0.000137,2147.4836,-16.6458,19.0063,-31.3339,37.0787,-6.1592,-0.3726,5,55.21561,49.009357,8.410928,146.58,NaN,2.94,13.936001,277.7,8 / 29,203509,2018-07-03 13:50:18:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.031326,0.976273,9.841324,0.059114,0.968443,9.758535,-0.045518,-0.052134,-0.039548,-0.002228,0.006973,0.000916,2147.4836,-19.809,10.4416,-31.6452,54.5388,-5.7935,-0.4091,5,55.11675,49.009357,8.410874,146.8938,NaN,4,13.936001,277.5,15 / 29,204009,2018-07-03 13:50:19:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.024155,0.60936,9.860489,-0.009072,0.86306,9.768595,-0.007819,-0.200042,0.012211,-0.00116,-0.002258,-0.000671,2147.4836,-8.6136,1.1185,-34.7275,65.7141,-5.049,0.0532,5,58.11669,49.009357,8.410874,146.8938,NaN,4,13.936001,277.5,15 / 29,204509,2018-07-03 13:50:19:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001404,0.325058,9.843124,0.025072,0.573693,9.789823,-0.006413,-0.219475,-0.039872,-0.001526,0.000763,-0.001038,2147.4836,-2.5681,0.679,-38.7802,48.5903,-4.0393,-0.0689,5,59.13713,49.009357,8.4108095,147.4531,NaN,4.71,13.936001,276.5,12 / 29,205008,2018-07-03 13:50:20:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.010574,0.37175,9.778473,0.021057,0.453933,9.796117,-0.031097,0.075732,-0.037414,-0.000092,0.006454,-0.000504,2147.4836,-0.4654,-7.6981,-38.7817,208.2815,-2.6776,-0.1919,5,57.1998,49.009357,8.4108095,147.4531,NaN,4.71,13.936001,276.5,12 / 29,205509,2018-07-03 13:50:20:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.46965,0.074249,9.819183,-0.010246,0.406237,9.798227,0.05136,-0.125952,0.015628,0.001678,0.00058,-0.006531,2147.4836,2.9251,-14.6347,-33.9005,192.3687,-2.3803,0.039,5,59.70093,49.00936,8.410739,147.5056,NaN,5.13,13.936001,275.7,14 / 29,206009,2018-07-03 13:50:21:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.391846,0.319061,9.973007,-0.043001,0.411693,9.79791,-0.449334,-0.10903,0.056801,0.002029,0.006454,0.022934,2147.4836,1.329,-11.3373,-18.3853,190.9961,-2.4111,0.192,5,63.62735,49.00936,8.410739,147.5056,NaN,5.13,13.936001,275.7,14 / 29,206508,2018-07-03 13:50:21:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.325821,0.084427,9.785065,-0.049028,0.391096,9.798726,0.418589,-0.247829,-0.017139,0.00238,0.006805,0.049927,2147.4836,0.7568,-5.2536,-8.6578,191.6407,-2.3353,0.2953,5,64.16391,49.009373,8.410652,147.0093,NaN,5.34,13.936001,276.3,13 / 29,207009,2018-07-03 13:50:22:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.129501,0.23407,9.941284,0.033454,0.312617,9.801609,0.192071,-0.126519,0.105529,-0.001526,0.013718,0.095734,2147.4836,-0.531,9.314,4.3533,6.5208,-1.8268,-0.1956,5,62.51811,49.009373,8.410652,147.0093,NaN,5.34,13.936001,276.3,13 / 29,207508,2018-07-03 13:50:22:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.052063,0.266998,9.664154,0.028704,0.281595,9.802565,-0.777204,-0.108739,-0.099405,-0.003113,0.014252,0.149521,2147.4836,0.4913,12.4786,4.4205,0.0973,-1.6826,-0.289,5,65.59239,49.009377,8.41058,147.9097,NaN,5.43,11.792,273.8,14 / 29,208009,2018-07-03 13:50:23:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.013565,0.193375,9.861679,-0.07187,0.251749,9.803156,-0.160445,0.149989,-0.20172,-0.007736,0.006973,0.172424,2147.4836,2.0828,11.6165,-3.2379,350.6985,-1.4737,0.4295,5,67.36574,49.009377,8.41058,147.9097,NaN,5.43,11.792,273.8,14 / 29,208508,2018-07-03 13:50:23:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.729431,0.121536,9.680313,-0.151959,0.249765,9.802291,-0.875881,0.10883,-0.147573,-0.001526,-0.004028,0.19249,2147.4836,-6.3126,15.8768,-0.1556,20.5627,-1.4594,0.8882,5,67.83113,49.009384,8.4105015,147.5071,NaN,5.51,11.792,265.9,14 / 29,209008,2018-07-03 13:50:24:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.481811,0.259811,9.759323,-0.272741,0.266816,9.799225,-1.084034,0.079269,0.045967,-0.002228,0.003601,0.194794,2147.4836,-8.0017,17.0761,-10.9467,25.6552,-1.5591,1.5943,5,66.3374,49.009384,8.4105015,147.5071,NaN,5.51,11.792,265.9,14 / 29,209508,2018-07-03 13:50:24:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.534912,0.025772,9.944275,-0.397701,0.278526,9.794622,-0.969744,-0.16297,0.105096,-0.004364,0.004486,0.18219,2147.4836,-16.9968,18.7515,-11.3388,42.0379,-1.6102,2.0722,5,68.3508,49.009388,8.410429,148.1995,NaN,5.37,11.792,255.6,13 / 29,210008,2018-07-03 13:50:25:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.330383,0.217911,9.857483,-0.46345,0.300758,9.791075,-0.607907,-0.137523,-0.089763,-0.004532,-0.00972,0.190186,2147.4836,-24.1959,19.7235,-11.5326,54.0704,-1.7557,2.7036,5,68.52347,49.009388,8.410429,148.1995,NaN,5.37,11.792,255.6,13 / 29,210508,2018-07-03 13:50:25:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.014343,0.49025,9.987976,-0.520851,0.299936,9.788215,-0.390136,-0.076665,0.023814,-0.00827,-0.003143,0.184143,2147.4836,-21.6782,20.5551,-21.0068,46.9087,-1.7527,3.046,5,68.60866,49.009377,8.410361,148.289,NaN,5.16,11.792,245.6,14 / 29,211008,2018-07-03 13:50:26:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.45488,0.168228,9.644394,-0.617301,0.303602,9.782492,-0.7105,-0.122267,-0.114878,-0.006134,0.003784,0.183441,2147.4836,-16.6443,17.7948,-37.5565,45.338,-1.7741,3.6107,5,67.27428,49.009377,8.410361,148.289,NaN,5.16,11.792,245.6,14 / 29,211508,2018-07-03 13:50:26:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.631454,-0.023315,9.964035,-0.778901,0.29298,9.771277,-0.656336,-0.053731,0.088854,-0.007202,-0.00296,0.179352,2147.4836,-2.8152,15.0711,-52.0706,23.3043,-1.712,4.5576,5,65.92902,49.00936,8.4102955,148.4686,NaN,5.02,11.792,235.6,11 / 29,212008,2018-07-03 13:50:27:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.671555,0.240067,9.683304,-0.749181,0.321765,9.772696,-0.700773,0.017336,-0.285131,-0.005432,-0.030838,0.183975,2147.4836,0.8179,1.4359,-54.7485,48.8624,-1.8803,4.3838,5,62.25864,49.00936,8.4102955,148.4686,NaN,5.02,11.792,235.6,11 / 29,212509,2018-07-03 13:50:27:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.433746,-0.135239,10.118454,-0.629027,0.357974,9.779906,-0.116384,-0.097039,-0.216516,-0.00383,-0.009537,0.183075,2147.4836,9.964,-9.7458,-60.8673,218.0496,-2.0919,3.6801,5,66.57974,49.009342,8.410234,148.0724,NaN,4.77,11.792,225.4,11 / 29,213008,2018-07-03 13:50:28:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.001175,0.045517,9.681519,-0.632462,0.388858,9.778505,-0.296869,-0.035626,0.013122,-0.00116,0.004669,0.171539,2147.4836,17.7078,-13.9252,-65.4617,243.5633,-2.2462,3.6615,5,67.62874,49.009342,8.410234,148.0724,NaN,4.77,11.792,225.4,11 / 29,213510,2018-07-03 13:50:28:556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.570999,0.630905,9.882034,-0.672628,0.433361,9.773952,-0.819242,0.167459,0.074072,-0.00206,0.007339,0.189835,2147.4836,27.5574,-25.0916,-72.7386,226.6052,-2.5328,3.9368,5,66.30394,49.00932,8.410181,148.4581,NaN,4.52,11.792,215.6,12 / 29,214008,2018-07-03 13:50:29:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.589554,0.498627,10.079544,-0.611482,0.476533,9.77596,0.03588,0.136914,0.065702,-0.00827,-0.017166,0.189468,2147.4836,33.1741,-34.0256,-68.4998,223.1911,-2.7853,3.5792,5,67.1164,49.00932,8.410181,148.4581,NaN,4.52,11.792,215.6,12 / 29,214510,2018-07-03 13:50:29:556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.654022,0.651871,9.802414,-0.526212,0.518126,9.778805,-0.227005,-0.001234,0.196833,-0.00383,-0.007935,0.166748,2147.4836,29.5059,-39.1113,-66.1423,216.7417,-3.0286,3.0802,5,67.19026,49.0093,8.410135,148.4869,NaN,4.37,11.792,205.6,9 / 29,215008,2018-07-03 13:50:30:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.612305,0.456146,9.457062,-0.619928,0.556831,9.771183,-0.94648,-0.044074,-0.227819,-0.005066,0.000061,0.133728,2147.4836,22.8821,-33.8654,-61.3831,212.216,-3.2473,3.562,5,68.20285,49.0093,8.410135,148.4869,NaN,4.37,11.792,205.6,9 / 29,215509,2018-07-03 13:50:30:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.19989,0.410645,9.633636,-0.694592,0.559061,9.766032,-0.503866,-0.155028,-0.218516,-0.002594,-0.004913,0.079926,2147.4836,17.9962,-29.2526,-53.4973,208.7567,-3.2681,4.0682,5,67.38426,49.00928,8.410101,148.8773,NaN,3.77,11.792,196.2,14 / 29,216008,2018-07-03 13:50:31:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.928146,0.318466,9.655777,-0.677171,0.550455,9.767744,-0.373791,-0.226427,-0.094116,0.000793,-0.011841,0.046539,2147.4836,17.6743,-25.4776,-49.7009,213.278,-3.2177,3.9658,5,65.65714,49.00928,8.410101,148.8773,NaN,3.77,11.792,196.2,14 / 29,216509,2018-07-03 13:50:31:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.999374,0.483673,9.938889,-0.646753,0.565681,9.768935,-0.232226,-0.035568,0.006201,0.005402,-0.000839,0.008728,2147.4836,5.0262,-27.1606,-50.0671,184.0089,-3.3068,3.7877,5,61.53958,49.00921,8.41013,149.4933,NaN,4.39,11.792,189.3,13 / 29,217008,2018-07-03 13:50:32:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.067841,0.882904,9.755737,-0.543609,0.624059,9.771665,0.502069,0.274654,-0.047585,0.006119,-0.004211,-0.00032,2147.4836,-11.7767,-21.4966,-48.9548,140.5434,-3.56,3.2825,5,59.63625,49.00921,8.41013,149.4933,NaN,4.39,11.792,189.3,13 / 29,217509,2018-07-03 13:50:32:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.207901,0.982864,9.779678,-0.45766,0.690276,9.771615,0.657865,0.236166,0.012953,0.005051,0.002884,0.000916,2147.4836,-20.636,-17.5461,-45.4361,122.7736,-4.0363,2.6815,5,59.23799,49.009155,8.410118,150.0696,NaN,4.81,12.864,187.7,13 / 29,218008,2018-07-03 13:50:33:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.163788,0.732071,10.148392,-0.21022,0.783372,9.773051,0.311558,0.068132,0.042003,-0.001526,-0.002441,-0.001389,2147.4836,-16.2964,-18.7103,-52.7664,130.6897,-4.5818,1.2323,5,60.58019,49.009155,8.410118,150.0696,NaN,4.81,12.864,187.7,13 / 29,218509,2018-07-03 13:50:33:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.34198,0.94635,9.998749,-0.019175,0.815191,9.772692,0.285488,0.01869,0.067987,-0.000626,-0.002441,-0.00264,2147.4836,-17.7216,-15.2313,-40.0619,122.7445,-4.7683,0.1124,5,61.88083,49.009106,8.4101095,150.4694,NaN,5.5,12.864,187.6,13 / 29,219008,2018-07-03 13:50:34:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.058868,0.389099,9.874847,0.108044,0.715237,9.779936,-0.026758,-0.362485,0.028996,0.003448,0.002884,0.002869,1279.0001,1.416,-20.0668,-45.8618,185.1933,-4.1825,-0.633,5,60.91098,49.009106,8.4101095,150.4694,NaN,5.5,12.864,187.6,13 / 29,219509,2018-07-03 13:50:34:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.098969,0.328049,9.818588,0.0733,0.45253,9.79593,-0.026226,-0.15271,0.006692,0.002029,-0.008469,0.001801,1963.0001,9.9457,-17.4286,-46.8414,214.9395,-2.6449,-0.4287,5,60.70499,49.009003,8.410094,149.87,NaN,7,12.864,188,11 / 29,220009,2018-07-03 13:50:35:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.084,0.165833,9.952057,0.108849,0.306046,9.80127,0.017576,-0.210111,0.05149,0.00238,-0.004745,-0.000671,2147.4836,20.0607,-20.8908,-49.2889,226.5395,-1.7884,-0.6363,5,60.74329,49.009003,8.410094,149.87,NaN,7,12.864,188,11 / 29,220509,2018-07-03 13:50:35:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.157623,0.048508,9.908371,0.120352,0.155062,9.804686,0.076315,-0.107619,-0.093134,0.001114,0.028229,-0.001968,2147.4836,20.3537,-20.8389,-44.3527,225.4861,-0.9771,-0.781,5,60.27385,49.008926,8.410081,149.2704,NaN,7.18,12.864,187.7,12 / 29,221008,2018-07-03 13:50:36:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.097168,0.065277,9.838928,0.113335,0.092278,9.805561,0.005684,-0.037229,-0.006585,0.00119,-0.000046,-0.001465,2147.4836,17.6193,-20.2316,-37.9822,223.2042,-0.5617,-0.6579,5,60.43268,49.008926,8.410081,149.2704,NaN,7.18,12.864,187.7,12 / 29,221508,2018-07-03 13:50:36:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.170197,0.006622,9.850311,0.129171,0.073225,9.805526,0.045787,-0.03033,-0.027144,-0.000107,-0.000366,-0.001465,2147.4836,16.7542,-17.4881,-37.7197,226.2962,-0.4501,-0.7198,5,61.75466,49.008865,8.410069,149.4443,NaN,6.85,12.864,188.2,13 / 29,222008,2018-07-03 13:50:37:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.154633,0.042526,9.795242,0.159712,0.064896,9.805134,0.012497,0.001548,-0.029254,-0.000763,0.000198,0.000504,2147.4836,11.734,-16.2598,-42.5339,219.573,-0.3886,-0.9076,5,60.57181,49.008865,8.410069,149.4443,NaN,6.85,12.864,188.2,13 / 29,222508,2018-07-03 13:50:37:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.166611,0.092819,9.800034,0.136179,0.06445,9.805493,0.01574,-0.003504,-0.061648,-0.000275,0.001099,-0.000153,415,5.5191,-12.5748,-46.17,207.6532,-0.3903,-0.8074,5,62.79026,49.00881,8.410057,149.5519,NaN,6.65,13.936001,188.8,8 / 29,223008,2018-07-03 13:50:38:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.125305,0.106583,9.768295,0.126468,0.064187,9.805625,-0.001829,0.00933,-0.004512,0.00061,0.000763,0.00145,105,8.3481,-14.6957,-45.3506,210.2572,-0.3662,-0.7428,5,63.91178,49.00881,8.410057,149.5519,NaN,6.65,13.936001,188.8,8 / 29,223508,2018-07-03 13:50:38:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.102554,0.125137,9.660568,0.100007,0.06632,9.805917,0.001778,-0.009932,-0.04413,-0.00116,-0.00119,-0.000671,149,7.3044,-16.9281,-45.5643,204.1097,-0.3875,-0.5843,5,61.18645,49.008736,8.410042,149.5235,NaN,6.83,13.936001,189,8 / 29,224009,2018-07-03 13:50:39:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.095383,0.074844,9.92453,0.117829,0.066569,9.805717,-0.024913,0.008026,0.0755,-0.000992,0.001831,-0.000137,375,6.4941,-16.4474,-34.8328,202.2073,-0.3869,-0.7136,5,59.9205,49.008736,8.410042,149.5235,NaN,6.83,13.936001,189,8 / 29,224508,2018-07-03 13:50:39:554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04689,-0.193298,9.779083,0.106645,0.007997,9.806067,-0.021514,-0.160209,-0.103074,-0.002411,-0.000122,-0.000137,1051,7.9285,-10.6735,-36.0535,217.4108,-0.0467,-0.6231,5,62.29729,49.00867,8.410029,149.5354,NaN,6.76,13.936001,189.1,4 / 29,225008,2018-07-03 13:50:40:054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.094177,-0.293854,9.854492,0.102601,-0.172513,9.804596,0.035574,-0.104616,-0.005618,-0.000458,0.001297,-0.000854,2147.4836,17.4866,-14.9796,-35.6171,228.2082,0.8331,-0.5782,5,61.74991,49.00867,8.410029,149.5354,NaN,6.76,13.936001,189.1,4 / 29,225509,2018-07-03 13:50:40:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12709,-0.546448,9.794632,0.135013,-0.360259,9.799101,0.01199,-0.163713,-0.053273,0.000443,-0.001007,0.001099,2147.4836,18.2495,-18.7698,-46.9315,222.2735,1.8469,-0.7743,5,61.74015,49.00861,8.410019,149.5056,NaN,6.26,13.936001,188.7,7 / 29,226009,2018-07-03 13:50:41:055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.126495,-0.592529,9.758133,0.123869,-0.497982,9.793214,-0.011985,-0.142008,0.031723,0.000793,0.000946,0.000031,2147.4836,13.5529,-20.6726,-40.8691,212.1977,2.6044,-0.7525,5,60.74968,49.00861,8.410019,149.5056,NaN,6.26,13.936001,188.7,7 / 29,226509,2018-07-03 13:50:41:555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
